,smiles,num_rings,aromatic_rings,num_esters,num_amides,molecular_weight,fsp3,carbon_fraction,ionisable_nitrogens,num_nitrogens,longest_tail,num_branches,num_carbons,num_heavy_atoms,num_alkenes,num_alkynes,num_unsaturations,tertiary_ionisable_nitrogens,num_sp3_carbons,tail_branches
28635,CCCCCn1ccnc1CN,0.0,1.0,0.0,0.0,167.25599670410156,0.6666666865348816,0.75,2.0,3.0,5.0,2.0,9,12,0,0,0,0,6.0,0.0
28636,CC(C)C(C)(N)c1ncc[nH]1,0.0,1.0,0.0,0.0,153.22900390625,0.625,0.7272727489471436,2.0,3.0,4.0,3.0,8,11,0,0,0,0,5.0,0.0
28637,CC(C)(C)C(C)(N)c1ncc[nH]1,0.0,1.0,0.0,0.0,167.25599670410156,0.6666666865348816,0.75,2.0,3.0,4.0,4.0,9,12,0,0,0,0,6.0,0.0
28638,Cc1cnn(CC2(N)CCCCC2)c1,1.0,1.0,0.0,0.0,193.29400634765625,0.7272727489471436,0.7857142686843872,2.0,3.0,1.0,4.0,11,14,0,0,0,0,8.0,0.0
28639,CC(C)NCC(N)COC(C)(C)C,0.0,0.0,0.0,0.0,188.31500244140625,1.0,0.7692307829856873,1.0,2.0,9.0,4.0,10,13,0,0,0,0,10.0,0.0
28640,Cn1nc(C2CCC2)cc1CN,1.0,1.0,0.0,0.0,165.24000549316406,0.6666666865348816,0.75,2.0,3.0,2.0,2.0,9,12,0,0,0,0,6.0,0.0
28641,NCc1ccnc(C(F)(F)F)c1O,0.0,1.0,0.0,0.0,192.13999938964844,0.2857142984867096,0.5384615659713745,1.0,2.0,3.0,4.0,7,13,0,0,0,0,2.0,0.0
28642,NC(c1cccnc1)C1CCOCC1,1.0,1.0,0.0,0.0,192.26199340820312,0.5454545617103577,0.7857142686843872,1.0,2.0,2.0,2.0,11,14,0,0,0,0,6.0,0.0
28643,CC(C)=CCN1CC(N)C(C)(C)C1,1.0,0.0,0.0,0.0,182.31100463867188,0.8181818127632141,0.8461538553237915,1.0,2.0,4.0,5.0,11,13,1,0,1,1,9.0,0.0
28644,NCCNCc1ccc(F)c(F)c1,0.0,1.0,0.0,0.0,186.2050018310547,0.3333333432674408,0.692307710647583,1.0,2.0,5.0,3.0,9,13,0,0,0,0,3.0,0.0
28645,CCNCC(N)(CC)CC,0.0,0.0,0.0,0.0,144.26199340820312,1.0,0.800000011920929,1.0,2.0,7.0,2.0,8,10,0,0,0,0,8.0,0.0
28646,CCC(CC)n1ccc(CN)n1,0.0,1.0,0.0,0.0,167.25599670410156,0.6666666865348816,0.75,2.0,3.0,5.0,2.0,9,12,0,0,0,0,6.0,0.0
28647,CCC1(N)CCN(C2CC2)CC1,2.0,0.0,0.0,0.0,168.28399658203125,1.0,0.8333333134651184,1.0,2.0,2.0,2.0,10,12,0,0,0,1,10.0,0.0
28648,CC(N)(c1cccnc1)C(F)(F)F,0.0,1.0,0.0,0.0,190.16799926757812,0.375,0.6153846383094788,1.0,2.0,4.0,4.0,8,13,0,0,0,0,3.0,0.0
28649,Cc1ccccc1N1CCC(N)C1,1.0,1.0,0.0,0.0,176.26300048828125,0.4545454680919647,0.8461538553237915,1.0,2.0,1.0,2.0,11,13,0,0,0,1,5.0,0.0
28650,Cc1cc(CNCC(C)N)ccc1F,0.0,1.0,0.0,0.0,196.2689971923828,0.4545454680919647,0.7857142686843872,1.0,2.0,5.0,4.0,11,14,0,0,0,0,5.0,0.0
28651,NC1CNc2c(ccc(F)c2F)C1,1.0,1.0,0.0,0.0,184.18899536132812,0.3333333432674408,0.692307710647583,1.0,2.0,1.0,3.0,9,13,0,0,0,0,3.0,0.0
28652,CCN(C)c1ncc(C(C)N)cc1C,0.0,1.0,0.0,0.0,193.29400634765625,0.5454545617103577,0.7857142686843872,2.0,3.0,4.0,3.0,11,14,0,0,0,1,6.0,0.0
28653,Cc1c(C)c(C)n(CCN)c1C,0.0,1.0,0.0,0.0,166.26800537109375,0.6000000238418579,0.8333333134651184,1.0,2.0,3.0,5.0,10,12,0,0,0,0,6.0,0.0
28654,CC(N)/C=C\c1cccnc1,0.0,1.0,0.0,0.0,148.20899963378906,0.2222222238779068,0.8181818127632141,1.0,2.0,4.0,2.0,9,11,1,0,1,0,2.0,0.0
28655,CNCC1(N)CCCC(C)(C)C1,1.0,0.0,0.0,0.0,170.3000030517578,1.0,0.8333333134651184,1.0,2.0,3.0,4.0,10,12,0,0,0,0,10.0,0.0
28656,CCC(CC)NCC(C)N,0.0,0.0,0.0,0.0,144.26199340820312,1.0,0.800000011920929,1.0,2.0,7.0,2.0,8,10,0,0,0,0,8.0,0.0
28657,CCC(N)CN(C)C(C)C,0.0,0.0,0.0,0.0,144.26199340820312,1.0,0.800000011920929,1.0,2.0,7.0,3.0,8,10,0,0,0,1,8.0,0.0
28658,CC(C)(C)C(N)c1cn[nH]c1,0.0,1.0,0.0,0.0,153.22900390625,0.625,0.7272727489471436,2.0,3.0,4.0,3.0,8,11,0,0,0,0,5.0,0.0
28659,Cc1nn(CC2CC2)c(C)c1CCN,1.0,1.0,0.0,0.0,193.29400634765625,0.7272727489471436,0.7857142686843872,2.0,3.0,3.0,5.0,11,14,0,0,0,0,8.0,0.0
28660,Cc1nn(C)cc1C(N)C(F)(F)F,0.0,1.0,0.0,0.0,193.1719970703125,0.5714285969734192,0.5384615659713745,2.0,3.0,4.0,5.0,7,13,0,0,0,0,4.0,0.0
28661,Cc1ccc(CN2CC(N)C2)cc1,1.0,1.0,0.0,0.0,176.26300048828125,0.4545454680919647,0.8461538553237915,1.0,2.0,1.0,4.0,11,13,0,0,0,1,5.0,0.0
28662,NCc1noc2c1C(O)=CCC2,1.0,1.0,0.0,0.0,166.17999267578125,0.375,0.6666666865348816,1.0,2.0,2.0,2.0,8,12,1,0,1,0,3.0,0.0
28663,CCN(C)c1cc(C)c(C(C)N)cn1,0.0,1.0,0.0,0.0,193.29400634765625,0.5454545617103577,0.7857142686843872,2.0,3.0,4.0,3.0,11,14,0,0,0,1,6.0,0.0
28664,NCCc1ccc(NC2CC2)nc1,1.0,1.0,0.0,0.0,177.25100708007812,0.5,0.7692307829856873,2.0,3.0,3.0,3.0,10,13,0,0,0,0,5.0,0.0
28665,CC1CCN(CC(N)CF)CC1,1.0,0.0,0.0,0.0,174.26300048828125,1.0,0.75,1.0,2.0,4.0,3.0,9,12,0,0,0,1,9.0,0.0
28666,Cc1ccc(CNCC(C)(C)N)o1,0.0,1.0,0.0,0.0,182.2669982910156,0.6000000238418579,0.7692307829856873,1.0,2.0,5.0,4.0,10,13,0,0,0,0,6.0,0.0
28667,NCC1(C2CCNCC2)CCC1,2.0,0.0,0.0,0.0,168.28399658203125,1.0,0.8333333134651184,1.0,2.0,2.0,1.0,10,12,0,0,0,0,10.0,0.0
28668,CC1CCC(NCCCN)CC1,1.0,0.0,0.0,0.0,170.3000030517578,1.0,0.8333333134651184,1.0,2.0,5.0,2.0,10,12,0,0,0,0,10.0,0.0
28669,Cc1cscc1NCC(N)CF,0.0,1.0,0.0,0.0,188.27099609375,0.5,0.6666666865348816,1.0,2.0,5.0,3.0,8,12,0,0,0,0,4.0,0.0
28670,CCC(N)c1cnc(N(C)C)cc1C,0.0,1.0,0.0,0.0,193.29400634765625,0.5454545617103577,0.7857142686843872,2.0,3.0,4.0,3.0,11,14,0,0,0,1,6.0,0.0
28671,CC(C)CCCNCCN,0.0,0.0,0.0,0.0,144.26199340820312,1.0,0.800000011920929,1.0,2.0,9.0,1.0,8,10,0,0,0,0,8.0,0.0
28672,CC(N)CNC(C1CC1)C1CC1,2.0,0.0,0.0,0.0,168.28399658203125,1.0,0.8333333134651184,1.0,2.0,5.0,3.0,10,12,0,0,0,0,10.0,0.0
28673,NC(c1cn[nH]c1)C1CCC1,1.0,1.0,0.0,0.0,151.21299743652344,0.625,0.7272727489471436,2.0,3.0,2.0,2.0,8,11,0,0,0,0,5.0,0.0
28674,COc1ccc2c(c1)CN(C)CC2N,1.0,1.0,0.0,0.0,192.26199340820312,0.4545454680919647,0.7857142686843872,1.0,2.0,2.0,3.0,11,14,0,0,0,1,5.0,0.0
28675,NCc1cccc(C2CCNCC2)n1,1.0,1.0,0.0,0.0,191.2779998779297,0.5454545617103577,0.7857142686843872,2.0,3.0,2.0,1.0,11,14,0,0,0,0,6.0,0.0
28676,CC(C)(CN)NCc1ccc(O)cc1,0.0,1.0,0.0,0.0,194.2779998779297,0.4545454680919647,0.7857142686843872,1.0,2.0,5.0,4.0,11,14,0,0,0,0,5.0,0.0
28677,Cc1nc(N(C)C)ccc1C(C)N,0.0,1.0,0.0,0.0,179.26699829101562,0.5,0.7692307829856873,2.0,3.0,3.0,3.0,10,13,0,0,0,1,5.0,0.0
28678,CN(C)c1ccccc1C(C)(C)N,0.0,1.0,0.0,0.0,178.2790069580078,0.4545454680919647,0.8461538553237915,1.0,2.0,3.0,3.0,11,13,0,0,0,1,5.0,0.0
28679,Cc1ccc(CNCC(C)N)cc1F,0.0,1.0,0.0,0.0,196.2689971923828,0.4545454680919647,0.7857142686843872,1.0,2.0,5.0,4.0,11,14,0,0,0,0,5.0,0.0
28680,CCCC(C)(N)CNC1CSC1,1.0,0.0,0.0,0.0,188.33999633789065,1.0,0.75,1.0,2.0,6.0,3.0,9,12,0,0,0,0,9.0,0.0
28681,Cc1ccncc1C(N)C(F)(F)F,0.0,1.0,0.0,0.0,190.16799926757812,0.375,0.6153846383094788,1.0,2.0,4.0,4.0,8,13,0,0,0,0,3.0,0.0
28682,CCOCCN(C)CCCC(C)N,0.0,0.0,0.0,0.0,188.31500244140625,1.0,0.7692307829856873,1.0,2.0,11.0,2.0,10,13,0,0,0,1,10.0,0.0
28683,CCC(N)c1ccc(N(C)CC)nc1,0.0,1.0,0.0,0.0,193.29400634765625,0.5454545617103577,0.7857142686843872,2.0,3.0,4.0,2.0,11,14,0,0,0,1,6.0,0.0
28684,CC(N)(Cn1ccnc1)C(F)(F)F,0.0,1.0,0.0,0.0,193.1719970703125,0.5714285969734192,0.5384615659713745,2.0,3.0,4.0,5.0,7,13,0,0,0,0,4.0,0.0
28685,NC(CF)CN1CCCCCCC1,1.0,0.0,0.0,0.0,188.2899932861328,1.0,0.7692307829856873,1.0,2.0,4.0,2.0,10,13,0,0,0,1,10.0,0.0
28686,CC(N)c1ccc(NC2CC2)nc1,1.0,1.0,0.0,0.0,177.25100708007812,0.5,0.7692307829856873,2.0,3.0,3.0,3.0,10,13,0,0,0,0,5.0,0.0
28687,NCc1ccc(CNCC2CC2)o1,1.0,1.0,0.0,0.0,180.25100708007812,0.6000000238418579,0.7692307829856873,1.0,2.0,3.0,3.0,10,13,0,0,0,0,6.0,0.0
28688,Cc1cc(C(C)N)cnc1N(C)C,0.0,1.0,0.0,0.0,179.26699829101562,0.5,0.7692307829856873,2.0,3.0,3.0,3.0,10,13,0,0,0,1,5.0,0.0
28689,Cc1cccc(C)c1CNCC(C)N,0.0,1.0,0.0,0.0,192.30599975585935,0.5,0.8571428656578064,1.0,2.0,5.0,4.0,12,14,0,0,0,0,6.0,0.0
28690,COc1cc(OC)nc(C(C)N)c1,0.0,1.0,0.0,0.0,182.22300720214844,0.4444444477558136,0.692307710647583,1.0,2.0,3.0,3.0,9,13,0,0,0,0,4.0,0.0
28691,CCC(N)c1ccc(N(C)C)nc1C,0.0,1.0,0.0,0.0,193.29400634765625,0.5454545617103577,0.7857142686843872,2.0,3.0,4.0,3.0,11,14,0,0,0,1,6.0,0.0
28692,CC(N)CCNCc1ccco1,0.0,1.0,0.0,0.0,168.24000549316406,0.5555555820465088,0.75,1.0,2.0,6.0,2.0,9,12,0,0,0,0,5.0,0.0
28693,CN1CCC=C(C(C)(C)N)C1,1.0,0.0,0.0,0.0,154.2570037841797,0.7777777910232544,0.8181818127632141,1.0,2.0,3.0,3.0,9,11,1,0,1,1,7.0,0.0
28694,CC(N)CNCc1ccc(F)cc1,0.0,1.0,0.0,0.0,182.24200439453125,0.4000000059604645,0.7692307829856873,1.0,2.0,5.0,3.0,10,13,0,0,0,0,4.0,0.0
28695,CN1CCC(C2(N)CCCC2)CC1,2.0,0.0,0.0,0.0,182.31100463867188,1.0,0.8461538553237915,1.0,2.0,1.0,2.0,11,13,0,0,0,1,11.0,0.0
28696,COc1cncc(C(C)N)c1,0.0,1.0,0.0,0.0,152.19700622558594,0.375,0.7272727489471436,1.0,2.0,3.0,2.0,8,11,0,0,0,0,3.0,0.0
28697,CN1CC=C(c2ccccc2)C(N)C1,1.0,1.0,0.0,0.0,188.2740020751953,0.3333333432674408,0.8571428656578064,1.0,2.0,1.0,2.0,12,14,1,0,1,1,4.0,0.0
28698,CN(C)c1ccc(C(C)(C)N)cc1,0.0,1.0,0.0,0.0,178.2790069580078,0.4545454680919647,0.8461538553237915,1.0,2.0,3.0,3.0,11,13,0,0,0,1,5.0,0.0
28699,Cc1ccc(CNCC(C)N)o1,0.0,1.0,0.0,0.0,168.24000549316406,0.5555555820465088,0.75,1.0,2.0,5.0,3.0,9,12,0,0,0,0,5.0,0.0
28700,NCC1CCN(CCCF)CC1,1.0,0.0,0.0,0.0,174.26300048828125,1.0,0.75,1.0,2.0,4.0,2.0,9,12,0,0,0,1,9.0,0.0
28701,CC(N)CNCc1ccccc1F,0.0,1.0,0.0,0.0,182.24200439453125,0.4000000059604645,0.7692307829856873,1.0,2.0,5.0,3.0,10,13,0,0,0,0,4.0,0.0
28702,CC(N)(c1ccncc1)C(F)F,0.0,1.0,0.0,0.0,172.17799377441406,0.375,0.6666666865348816,1.0,2.0,4.0,3.0,8,12,0,0,0,0,3.0,0.0
28703,Cc1ccc2c(c1)CN(CCN)C2,1.0,1.0,0.0,0.0,176.26300048828125,0.4545454680919647,0.8461538553237915,1.0,2.0,3.0,2.0,11,13,0,0,0,1,5.0,0.0
28704,NC(c1cn[nH]c1)C1CCCC1,1.0,1.0,0.0,0.0,165.24000549316406,0.6666666865348816,0.75,2.0,3.0,2.0,2.0,9,12,0,0,0,0,6.0,0.0
28705,CCN(CCN)Cc1ccc(C)o1,0.0,1.0,0.0,0.0,182.2669982910156,0.6000000238418579,0.7692307829856873,1.0,2.0,6.0,3.0,10,13,0,0,0,1,6.0,0.0
28706,Cc1cc(C)cc(CNCC(C)N)c1,0.0,1.0,0.0,0.0,192.30599975585935,0.5,0.8571428656578064,1.0,2.0,5.0,4.0,12,14,0,0,0,0,6.0,0.0
28707,Cc1nn(C)cc1C(N)C(F)F,0.0,1.0,0.0,0.0,175.1820068359375,0.5714285969734192,0.5833333134651184,2.0,3.0,4.0,4.0,7,12,0,0,0,0,4.0,0.0
28708,NC(c1ccncc1)C1CCOCC1,1.0,1.0,0.0,0.0,192.26199340820312,0.5454545617103577,0.7857142686843872,1.0,2.0,2.0,2.0,11,14,0,0,0,0,6.0,0.0
28709,CC(C)(N)c1cn(CC2CCC2)nn1,1.0,1.0,0.0,0.0,194.2819976806641,0.800000011920929,0.7142857313156128,3.0,4.0,3.0,4.0,10,14,0,0,0,0,8.0,0.0
28710,NC(CC1CCOCC1)c1cn[nH]c1,1.0,1.0,0.0,0.0,195.26600646972656,0.699999988079071,0.7142857313156128,2.0,3.0,3.0,2.0,10,14,0,0,0,0,7.0,0.0
28711,CC(C)CNCC(N)c1ccccc1,0.0,1.0,0.0,0.0,192.30599975585935,0.5,0.8571428656578064,1.0,2.0,7.0,2.0,12,14,0,0,0,0,6.0,0.0
28712,NCc1cnnn1C1CCCCC1,1.0,1.0,0.0,0.0,180.2550048828125,0.7777777910232544,0.692307710647583,3.0,4.0,2.0,1.0,9,13,0,0,0,0,7.0,0.0
28713,CC1(N)CNc2ccccc2C1,1.0,1.0,0.0,0.0,162.23599243164062,0.4000000059604645,0.8333333134651184,1.0,2.0,1.0,2.0,10,12,0,0,0,0,4.0,0.0
28714,NCc1ccc(C(F)(F)F)c(F)n1,0.0,1.0,0.0,0.0,194.13099670410156,0.2857142984867096,0.5384615659713745,1.0,2.0,3.0,4.0,7,13,0,0,0,0,2.0,0.0
28715,CC(N)CCNCc1ccsc1,0.0,1.0,0.0,0.0,184.30799865722656,0.5555555820465088,0.75,1.0,2.0,6.0,2.0,9,12,0,0,0,0,5.0,0.0
28716,Cc1cc(C(F)F)nn1CCN,0.0,1.0,0.0,0.0,175.1820068359375,0.5714285969734192,0.5833333134651184,2.0,3.0,3.0,3.0,7,12,0,0,0,0,4.0,0.0
28717,Cc1cc(CNCC(C)N)c(C)o1,0.0,1.0,0.0,0.0,182.2669982910156,0.6000000238418579,0.7692307829856873,1.0,2.0,5.0,4.0,10,13,0,0,0,0,6.0,0.0
28718,CCn1cc(CN)c(C(F)F)n1,0.0,1.0,0.0,0.0,175.1820068359375,0.5714285969734192,0.5833333134651184,2.0,3.0,3.0,3.0,7,12,0,0,0,0,4.0,0.0
28719,Cc1cc(F)nc(CN)c1,0.0,1.0,0.0,0.0,140.16099548339844,0.2857142984867096,0.699999988079071,1.0,2.0,2.0,3.0,7,10,0,0,0,0,2.0,0.0
28720,CC(N)CCN1Cc2ccncc2C1,1.0,1.0,0.0,0.0,191.2779998779297,0.5454545617103577,0.7857142686843872,2.0,3.0,4.0,2.0,11,14,0,0,0,1,6.0,0.0
28721,CC(C)(C)c1oncc1CN,0.0,1.0,0.0,0.0,154.21299743652344,0.625,0.7272727489471436,1.0,2.0,3.0,3.0,8,11,0,0,0,0,5.0,0.0
28722,CCCCCNc1cnn(CCN)c1,0.0,1.0,0.0,0.0,196.29800415039065,0.699999988079071,0.7142857313156128,3.0,4.0,6.0,2.0,10,14,0,0,0,0,7.0,0.0
28723,Cc1nc(C)c(CN)c(C)c1C,0.0,1.0,0.0,0.0,164.2519989013672,0.5,0.8333333134651184,1.0,2.0,2.0,5.0,10,12,0,0,0,0,5.0,0.0
28724,NC(c1ccncc1)C(F)F,0.0,1.0,0.0,0.0,158.1510009765625,0.2857142984867096,0.6363636255264282,1.0,2.0,4.0,2.0,7,11,0,0,0,0,2.0,0.0
28725,CCCSCc1nc(CN)no1,0.0,1.0,0.0,0.0,187.26800537109375,0.7142857313156128,0.5833333134651184,2.0,3.0,5.0,2.0,7,12,0,0,0,0,5.0,0.0
28726,Cn1cc(CN)c(C(F)(F)F)c1,0.0,1.0,0.0,0.0,178.15699768066406,0.4285714328289032,0.5833333134651184,1.0,2.0,3.0,4.0,7,12,0,0,0,0,3.0,0.0
28727,CC1(C)CCC(NCCCN)CC1,1.0,0.0,0.0,0.0,184.32699584960935,1.0,0.8461538553237915,1.0,2.0,5.0,3.0,11,13,0,0,0,0,11.0,0.0
28728,CC(C)(CN)NCc1cccs1,0.0,1.0,0.0,0.0,184.30799865722656,0.5555555820465088,0.75,1.0,2.0,5.0,3.0,9,12,0,0,0,0,5.0,0.0
28729,CN(C)CC(C)(N)c1cccs1,0.0,1.0,0.0,0.0,184.30799865722656,0.5555555820465088,0.75,1.0,2.0,5.0,3.0,9,12,0,0,0,1,5.0,0.0
28730,CC(N)CCNC1CCCCC1,1.0,0.0,0.0,0.0,170.3000030517578,1.0,0.8333333134651184,1.0,2.0,5.0,2.0,10,12,0,0,0,0,10.0,0.0
28731,COc1cc(C)c(C(C)N)cn1,0.0,1.0,0.0,0.0,166.2239990234375,0.4444444477558136,0.75,1.0,2.0,3.0,3.0,9,12,0,0,0,0,4.0,0.0
28732,CCCNc1ccc(CCN)c(C)n1,0.0,1.0,0.0,0.0,193.29400634765625,0.5454545617103577,0.7857142686843872,2.0,3.0,4.0,3.0,11,14,0,0,0,0,6.0,0.0
28733,CC(C)(CN)n1cccc1,0.0,1.0,0.0,0.0,138.21400451660156,0.5,0.800000011920929,1.0,2.0,4.0,2.0,8,10,0,0,0,0,4.0,0.0
28734,CNc1ncc(C(C)N)cc1C,0.0,1.0,0.0,0.0,165.24000549316406,0.4444444477558136,0.75,2.0,3.0,3.0,3.0,9,12,0,0,0,0,4.0,0.0
28735,C/C=C(O)\C=C(/C)C(N)CNCC,0.0,0.0,0.0,0.0,184.2830047607422,0.6000000238418579,0.7692307829856873,1.0,2.0,10.0,3.0,10,13,2,0,2,0,6.0,0.0
28736,CNCC1(N)CCC(C)CC1,1.0,0.0,0.0,0.0,156.2729949951172,1.0,0.8181818127632141,1.0,2.0,3.0,3.0,9,11,0,0,0,0,9.0,0.0
28737,CCCCC(N)c1cn[nH]c1,0.0,1.0,0.0,0.0,153.22900390625,0.625,0.7272727489471436,2.0,3.0,6.0,1.0,8,11,0,0,0,0,5.0,0.0
28738,Cc1ccc(CNCCC(C)N)s1,0.0,1.0,0.0,0.0,198.3350067138672,0.6000000238418579,0.7692307829856873,1.0,2.0,6.0,3.0,10,13,0,0,0,0,6.0,0.0
28739,CCCC(CCC)NCCN,0.0,0.0,0.0,0.0,158.28900146484375,1.0,0.8181818127632141,1.0,2.0,8.0,1.0,9,11,0,0,0,0,9.0,0.0
28740,CC(N)CCNC(C1CC1)C1CC1,2.0,0.0,0.0,0.0,182.31100463867188,1.0,0.8461538553237915,1.0,2.0,6.0,3.0,11,13,0,0,0,0,11.0,0.0
28741,CC1CCN(CC2(N)CCC2)CC1,2.0,0.0,0.0,0.0,182.31100463867188,1.0,0.8461538553237915,1.0,2.0,1.0,4.0,11,13,0,0,0,1,11.0,0.0
28742,NCc1cc(O)ncc1C(F)(F)F,0.0,1.0,0.0,0.0,192.13999938964844,0.2857142984867096,0.5384615659713745,1.0,2.0,3.0,4.0,7,13,0,0,0,0,2.0,0.0
28743,CNCc1ccc(CCCN)cc1,0.0,1.0,0.0,0.0,178.2790069580078,0.4545454680919647,0.8461538553237915,1.0,2.0,4.0,2.0,11,13,0,0,0,0,5.0,0.0
28744,CC(N)(C1CCNCC1)C1CC1,2.0,0.0,0.0,0.0,168.28399658203125,1.0,0.8333333134651184,1.0,2.0,3.0,2.0,10,12,0,0,0,0,10.0,0.0
28745,NCc1ccc(CNC2CC2)o1,1.0,1.0,0.0,0.0,166.2239990234375,0.5555555820465088,0.75,1.0,2.0,2.0,3.0,9,12,0,0,0,0,5.0,0.0
28746,CCC(CC)CNC(C)(C)CN,0.0,0.0,0.0,0.0,172.3159942626953,1.0,0.8333333134651184,1.0,2.0,8.0,3.0,10,12,0,0,0,0,10.0,0.0
28747,NC1(CNCC2CC2)CCCCC1,2.0,0.0,0.0,0.0,182.31100463867188,1.0,0.8461538553237915,1.0,2.0,3.0,3.0,11,13,0,0,0,0,11.0,0.0
28748,CCC(N)c1cnc(NC)cc1C,0.0,1.0,0.0,0.0,179.26699829101562,0.5,0.7692307829856873,2.0,3.0,4.0,3.0,10,13,0,0,0,0,5.0,0.0
28749,CC(C)CCn1cnc(CN)c1,0.0,1.0,0.0,0.0,167.25599670410156,0.6666666865348816,0.75,2.0,3.0,4.0,3.0,9,12,0,0,0,0,6.0,0.0
28750,NCc1c(C2CC2)nc2n1CCCC2,2.0,1.0,0.0,0.0,191.2779998779297,0.7272727489471436,0.7857142686843872,2.0,3.0,2.0,1.0,11,14,0,0,0,0,8.0,0.0
28751,Cc1ccc(CNCC(C)N)cc1,0.0,1.0,0.0,0.0,178.2790069580078,0.4545454680919647,0.8461538553237915,1.0,2.0,5.0,3.0,11,13,0,0,0,0,5.0,0.0
28752,CC(C)C1CCC(NCCN)CC1,1.0,0.0,0.0,0.0,184.32699584960935,1.0,0.8461538553237915,1.0,2.0,4.0,2.0,11,13,0,0,0,0,11.0,0.0
28753,CC(N)CCNCc1ccc(F)cc1,0.0,1.0,0.0,0.0,196.2689971923828,0.4545454680919647,0.7857142686843872,1.0,2.0,6.0,3.0,11,14,0,0,0,0,5.0,0.0
28754,CC(C)(N)CC1CCNCC1,1.0,0.0,0.0,0.0,156.2729949951172,1.0,0.8181818127632141,1.0,2.0,3.0,3.0,9,11,0,0,0,0,9.0,0.0
28755,CC1CC(c2[nH]ncc2CN)C1,1.0,1.0,0.0,0.0,165.24000549316406,0.6666666865348816,0.75,2.0,3.0,2.0,2.0,9,12,0,0,0,0,6.0,0.0
28756,NC(C1=CCCCO1)c1cn[nH]c1,1.0,1.0,0.0,0.0,179.22300720214844,0.4444444477558136,0.692307710647583,2.0,3.0,2.0,2.0,9,13,1,0,1,0,4.0,0.0
28757,CCCCCNc1ccn(CCN)n1,0.0,1.0,0.0,0.0,196.29800415039065,0.699999988079071,0.7142857313156128,3.0,4.0,6.0,2.0,10,14,0,0,0,0,7.0,0.0
28758,Cc1ccc(CNCCC(C)N)cc1,0.0,1.0,0.0,0.0,192.30599975585935,0.5,0.8571428656578064,1.0,2.0,6.0,3.0,12,14,0,0,0,0,6.0,0.0
28759,NCc1noc2c1CC1(CC2)CC1,2.0,1.0,0.0,0.0,178.23500061035156,0.699999988079071,0.7692307829856873,1.0,2.0,2.0,1.0,10,13,0,0,0,0,7.0,0.0
28760,CC(C)(N)c1ccc(F)nc1F,0.0,1.0,0.0,0.0,172.17799377441406,0.375,0.6666666865348816,1.0,2.0,3.0,4.0,8,12,0,0,0,0,3.0,0.0
28761,CC(C)(N)CNCc1ccc(F)cc1,0.0,1.0,0.0,0.0,196.2689971923828,0.4545454680919647,0.7857142686843872,1.0,2.0,5.0,4.0,11,14,0,0,0,0,5.0,0.0
28762,CCCCn1cc(C(C)(C)N)nn1,0.0,1.0,0.0,0.0,182.27099609375,0.7777777910232544,0.692307710647583,3.0,4.0,4.0,3.0,9,13,0,0,0,0,7.0,0.0
28763,COCC(N)CNc1ccc(C)cc1,0.0,1.0,0.0,0.0,194.2779998779297,0.4545454680919647,0.7857142686843872,1.0,2.0,6.0,3.0,11,14,0,0,0,0,5.0,0.0
28764,NC1(Cc2ccccc2)CCCNC1,1.0,1.0,0.0,0.0,190.2899932861328,0.5,0.8571428656578064,1.0,2.0,1.0,3.0,12,14,0,0,0,0,6.0,0.0
28765,CC(C)(N)CNCC1CCCCC1,1.0,0.0,0.0,0.0,184.32699584960935,1.0,0.8461538553237915,1.0,2.0,5.0,3.0,11,13,0,0,0,0,11.0,0.0
28766,CC(C)C(C)(N)c1cnccn1,0.0,1.0,0.0,0.0,165.24000549316406,0.5555555820465088,0.75,2.0,3.0,4.0,3.0,9,12,0,0,0,0,5.0,0.0
28767,COCCN(C)c1cccc(CN)c1,0.0,1.0,0.0,0.0,194.2779998779297,0.4545454680919647,0.7857142686843872,1.0,2.0,6.0,2.0,11,14,0,0,0,1,5.0,0.0
28768,Cc1cc(C(N)C(C)C)nn1C,0.0,1.0,0.0,0.0,167.25599670410156,0.6666666865348816,0.75,2.0,3.0,4.0,4.0,9,12,0,0,0,0,6.0,0.0
28769,NC1(Cn2ccnc2)CCSCC1,1.0,1.0,0.0,0.0,197.3070068359375,0.6666666865348816,0.692307710647583,2.0,3.0,1.0,3.0,9,13,0,0,0,0,6.0,0.0
28770,CCCC(N)CNCc1ccccc1,0.0,1.0,0.0,0.0,192.30599975585935,0.5,0.8571428656578064,1.0,2.0,7.0,2.0,12,14,0,0,0,0,6.0,0.0
28771,CCOc1ncc(CCN)cc1C,0.0,1.0,0.0,0.0,180.25100708007812,0.5,0.7692307829856873,1.0,2.0,3.0,3.0,10,13,0,0,0,0,5.0,0.0
28772,CCCC(C)(N)c1ncc[nH]1,0.0,1.0,0.0,0.0,153.22900390625,0.625,0.7272727489471436,2.0,3.0,5.0,2.0,8,11,0,0,0,0,5.0,0.0
28773,CCN(C)c1ccc(CCN)cn1,0.0,1.0,0.0,0.0,179.26699829101562,0.5,0.7692307829856873,2.0,3.0,4.0,2.0,10,13,0,0,0,1,5.0,0.0
28774,CC(C)CNCC1(N)CCCCC1,1.0,0.0,0.0,0.0,184.32699584960935,1.0,0.8461538553237915,1.0,2.0,5.0,3.0,11,13,0,0,0,0,11.0,0.0
